Cod Registro;0001 Ceramica a mano;Peso 0001;0002 Barniz Negro;Peso 0002;0003 Ceramica Pintada;Peso 003;0004 Ceramica Gris;Peso 004;0005 Ceramica de Cocina;Peso 0005;0006 Ceramica Comun;Peso 0006;0007 Mortero;Peso 0007;0008 Fusayola;Peso 0008;0009 Campaniense;Peso 0009;0010 T.S. Italica;Peso 0010;0011 Marmorata;Peso 0011;0012 T.S. Sudgalica;Peso 0012;0013 T.S. Hispanica;Peso 0013;0014 T.S. Africana;Peso 0014;0015 T.S. Meridional;Peso 0015;0016 Paredes finas;Peso 0016;0017 Cascara de huevo;Peso 0017;0018 Paleocristiana;Peso 0018;0019 Vidriada;Peso 0019;0020 Lucernas;Peso 0020;0021 Anforas;Peso 0021;0022 T.S. Aretina;Peso 0022;0023 T.S. Focense;Peso 0023;0024 T.S. Hispanica tardia;Peso 0024;0025 Lucente;Peso 0025;0026 Terracota;Peso 0026;0098 Otras ceramicas;Peso 0098;0099 Residuos;Peso 0099;0101 Tagula;Peso 0101;0102 Ambrice;Peso 0102;0103 ladrillo;Peso 0103;0104 Adobe;Peso 0104;0105 Cornisa;Peso 0105;0106 Revestimiento;Peso 0106;0107 Estuco;Peso 0107;0108 Pavimento;Peso 0108;0109 Sillar;Peso 0109;0110 Basa;Peso 0110;0111 Fuste;Peso 0111;0112 Capitel;Peso 0112;0113 Arquitrabe;Peso 0113;0114 Friso;Peso 0114;0115 Losa;Peso 0115;0116 Pintura mural;Peso 0116;0117 Muro;Peso 0117;Codigo_estrato;X1;Y1;X2;Y2;X3;Y3;X4;Y4;Z1;Z2;Z3;Z4;Nivel;
="0014012117";1;21,60;0;0,00;5;37,10;0;0,00;10;206,40;26;670,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;16;236,20;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;637,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;28;122,80;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001194";445169;4209884.65;445170.63;4209884.41;445170.31;4209882.7;445168.74;4209882.92;314.88;314.88;315.23;315.06;="02";
="0014012122";0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;27,80;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001123";445133.47;4209855.77;445135.45;4209855.49;445135.16;4209853.51;445133.19;4209853.79;313.93;313.94;313.89;313.88;="";
="0014012123";1;8,00;0;0,00;2;7,30;0;0,00;4;42,50;13;179,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;5,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;4;11,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001276";445175.07;4209859.7;445176.98;4209859.7;445176.74;4209858.62;445174.98;4209851.17;314.21;314.24;314.2;314.22;="01";
="0014012143";13;246,00;0;0,00;15;136,00;9;94,00;25;353,00;68;1009,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;6;37,00;0;0,00;2;8,00;1;5,00;0;0,00;0;0,00;0;0,00;1;1,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;101;468,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001279";445174.67;4209889.15;445172.89;4209883.39;445172.37;4209883.44;0;0;315.89;315.7;315.67;0;="03";
="0014012156";16;247,00;0;0,00;81;642,00;0;0,00;22;290,00;180;3315,00;0;0,00;0;0,00;2;8,80;0;0,00;0;0,00;0;0,00;3;6,60;0;0,00;5;41,50;4;8,00;1;3,00;0;0,00;0;0,00;0;0,00;10;2005,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;15;77,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001274";445177.28;4209854.28;445180;4209853.42;445178.34;4209851.87;445176.91;4209852.76;313.85;313.84;313.7;313.72;="00";
="0014012166";6;528,00;0;0,00;9;91,00;0;0,00;4;90,00;24;617,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;6,00;0;0,00;2;25,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;28;138,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001242";445176.19;4209864.05;445178;4209863.51;445176.82;4209858.63;445174.89;4209859.13;314.66;314.96;314.55;314.66;="04";
="0014012170";8;215,40;0;0,00;28;230,20;7;63,00;37;430,30;136;1474,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;6,30;1;5,80;2;31,20;3;5,70;0;0,00;0;0,00;0;0,00;3;15,80;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001275";445176.16;4209863.9;445176.73;4209863.75;445177.15;4209860.23;445175.39;4209860.95;314.34;314.31;314.22;314.19;="01";
="0014012174";0;0,00;0;0,00;3;22,00;1;8,00;15;296,00;32;782,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;14;145,00;2;4,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;8;58,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001282";445169;4209884.65;445170.63;4209884.41;445170.31;4209882.7;445168.74;4209882.92;325.59;315.25;315.35;315.27;="03";
="0014012193";0;0,00;0;0,00;7;37,20;0;0,00;4;63,90;20;160,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;3879,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;21;85,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001223";445170.97;4209983.81;445171.64;4209883.76;445171.06;4209882.06;445170.58;4209882.06;315.49;315.48;315.39;315.4;="02";
="0014012198";0;0,00;0;0,00;10;70,00;0;0,00;12;273,00;50;918,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;6,00;1;13,00;1;36,00;1;4,00;0;0,00;0;0,00;0;0,00;0;0,00;1;79,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;57;224,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001262";445176.79;4209863.75;445177.99;4209863.33;445177.56;4209861.51;445177.36;4209862.15;314.97;314.97;314.6;314.45;="00";
="0014012203";8;165,00;0;0,00;16;115,00;2;4,00;8;112,00;50;800,00;0;0,00;0;0,00;2;10,00;0;0,00;0;0,00;0;0,00;4;11,00;0;0,00;1;3,00;2;3,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;5,00;75;335,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001189";445170.42;4209883.97;445173.03;4209883.5;445172.76;4209882.29;445170.31;4209882.7;315.66;315.67;315.67;315.61;="03";
="0014012205";0;0,00;0;0,00;13;69,90;2;11,50;26;343,20;180;2394,70;1;7,90;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;13,30;2;16,10;20;141,00;0;0,00;0;0,00;0;0,00;4;17,60;2;4,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;208;1005,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001286";445173.61;4209862.07;445175.43;4209861.56;445174.31;4209857.2;445172.57;4209857.59;315.14;315.14;315.02;314.99;="00";
="0014012217";8;128,00;0;0,00;9;170,00;1;4,00;7;80,00;25;741,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;146,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;4,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;30;11,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001281";445181.34;4749853.35;445182.74;4209853.82;445182.34;4209851.19;445189.41;4209851.3;313.61;313.65;313.59;313.53;="04";
="0014012224";6;79,00;0;0,00;2;39,00;3;19,00;1;19,00;14;173,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;8,00;1;1,00;2;6,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;18;58,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001283";445174.67;4209889.15;445172.89;4209883.39;445172.37;4209883.44;0;0;315.61;315.56;515.61;0;="04";
="0014012227";3;46,00;0;0,00;9;78,00;2;5,00;7;101,00;36;657,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;1,00;0;0,00;0;0,00;1;1,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;72;294,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001280";445176.19;4209864.05;445178;4209863.51;445176.82;4209858.63;445174.89;4209859.13;314.52;314.96;314.41;314.4;="05";
="0014012230";1;24,00;0;0,00;7;80,00;0;0,00;7;191,00;17;400,00;0;0,00;0;0,00;1;2,80;0;0,00;0;0,00;0;0,00;1;387,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;72;368,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001280";445176.19;4209864.05;445178;4209863.51;445176.82;4209858.63;445174.89;4209859.13;314.52;314.96;314.41;314.4;="05";
="0014012239";0;0,00;0;0,00;4;41,00;2;44,00;8;122,00;18;389,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;22,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;62;322,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001189";445170.69;4209884.27;445172.89;4209883.39;445172.67;4209882.37;445170.37;4209882.86;315.67;315.64;315.58;315.67;="00";
="0013006748";64;1343,00;0;0,00;102;1150,00;11;182,00;144;3585,00;494;9235,00;0;0,00;0;0,00;1;4,00;0;0,00;0;0,00;0;0,00;9;61,00;0;0,00;6;44,00;7;15,00;0;0,00;0;0,00;0;0,00;3;7,00;1;148,00;0;0,00;0;0,00;0;0,00;1;3,00;0;0,00;0;0,00;1261;5340,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000649";415163.02;4209850.03;445167.31;4209849.05;445166.34;4209844.31;445161.95;4209846.68;0;0;0;0;="01";
="0014012245";0;0,00;0;0,00;18;108,90;1;5,90;36;377,80;220;1946,80;1;5,10;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;11;50,90;1;29,80;10;41,00;0;0,00;0;0,00;0;0,00;11;74,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;480;1338,20;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001287";445173.61;4209862.07;445175.43;4209861.56;445174.31;4209857.2;445172.57;4209857.59;315;315.02;314.9;314.9;="01";
="0013006749";19;393,00;0;0,00;36;559,00;5;6,00;42;1040,00;108;2350,00;1;34,00;0;0,00;1;10,00;0;0,00;0;0,00;0;0,00;4;21,00;0;0,00;0;0,00;1;1,30;0;0,00;0;0,00;0;0,00;0;0,00;1;234,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;283;1290,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000649";415163.02;4209850.03;445167.31;4209849.05;445166.34;4209844.31;445161.95;4209846.68;0;0;0;0;="01";
="0014012260";13;140,00;0;0,00;11;65,00;5;40,00;6;75,00;178;1670,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;10,00;0;0,00;21;115,00;0;0,00;0;0,00;0;0,00;2;10,00;1;4,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;20,00;642;2055,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001288";445173.2;4209883.75;445176.71;4209882.99;445176.26;4209880.95;445172.69;4209881.67;316.18;316.18;316.05;315.97;="01";
="0014012265";12;181,00;0;0,00;54;475,00;6;59,00;63;1034,00;0;0,00;0;0,00;0;0,00;1;4,00;0;0,00;0;0,00;0;0,00;10;39,00;0;0,00;12;81,00;5;12,00;0;0,00;0;0,00;0;0,00;4;14,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;720;1250,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001256";445176.16;4209863.9;445176.73;4209863.75;445177.15;4209860.23;445175.39;4209860.95;314.55;314.52;314.4;314.37;="00";
="0014012311";0;0,00;0;0,00;2;23,90;0;0,00;6;47,40;3;129,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;14,70;2;12,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;6;30,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001153";445171.68;4209883.7;445172.76;4209883.37;445172.55;4209882.53;445171.48;4209882.8;315.29;315.29;315.34;315.34;="01";
="0014012314";1;26,00;0;0,00;1;14,00;1;3,00;8;218,00;28;406,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;40,00;0;0,00;2;34,00;0;0,00;0;0,00;0;0,00;1;11,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;10,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001153";445174.67;4209889.15;445172.89;4209883.39;445172.37;4209883.44;0;0;315.55;315.48;315.37;315.22;="05";
="0013006817";0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;17,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000652";445133.47;4209855.77;445135.45;4209855.49;445135.16;4209853.51;445133.19;4209853.79;313.93;313.94;313.89;313.88;="";
="0013006898";41;580,00;0;0,00;104;1008,00;8;63,20;53;720,00;201;3065,00;1;10,80;0;0,00;1;5,30;0;0,00;0;0,00;0;0,00;12;41,30;0;0,00;2;19,40;1;3,60;0;0,00;0;0,00;0;0,00;1;6,70;2;143,40;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;369;1375,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000662";445166.41;4209851.8;445166.78;4209851.72;445166.46;4209850.12;445164;4209850.67;313.84;313.75;313.77;313.73;="00";
="0014012322";0;0,00;0;0,00;2;21,60;0;0,00;4;76,00;6;74,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;12;39,80;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001297";445171.57;4209882.09;445172.52;4209881.99;445171.8;4209878.56;445170.92;4209878.74;314.32;314.33;314.28;314.27;="04";
="0014012323";2;25,20;0;0,00;47;380,00;6;55,90;36;450,00;192;2435,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;26,00;1;6,10;9;30,10;8;13,60;0;0,00;0;0,00;0;0,00;4;20,20;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;96;446,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001287";445173.61;4209862.07;445175.43;4209861.56;445174.31;4209857.2;445172.57;4209857.59;314.76;314.71;314.68;314.69;="03";
="0014012333";5;96,50;0;0,00;14;116,00;3;26,70;10;127,50;140;2919,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;7,00;0;0,00;0;0,00;4;31,10;4;13,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;177;576,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001280";415174.56;4209861.42;445175.41;4209861.52;445174.24;4209859;445174.24;4209859.85;314.68;314.72;314.67;314.71;="00";
="0013006947";3;45,10;0;0,00;7;54,80;0;0,00;7;108,30;21;241,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;74;202,90;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000665";445167.43;4209873.83;445169.2;4209873.3;445168.76;4209871.21;445166.92;4209871.56;0;0;0;0;="06";
="0014012341";10;143,00;0;0,00;65;490,00;8;50,00;43;695,00;317;3705,00;3;20,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;20;69,50;2;15,00;51;322,00;6;10,00;0;0,00;0;0,00;4;25,00;7;25,00;1;35,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1035;3765,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001273";445173.2;4209883.75;445176.71;4209882.99;445176.26;4209880.95;445172.69;4209881.67;316.02;316.05;315.97;315.91;="02";
="0013006958";5;39,60;0;0,00;20;148,90;2;20,80;6;78,20;23;279,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;2,20;0;0,00;0;0,00;1;0,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;24;70,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000664";445167.43;4209873.83;445169.2;4209873.3;445168.76;4209871.21;445166.92;4209871.56;0;0;0;0;="05";
="0014012363";0;0,00;0;0,00;2;7,00;0;0,00;0;0,00;1;34,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001303";445167.69;4209883.39;445167.99;4209883.33;445168.02;4209882.94;445167.68;4209882.99;314.7;314.71;314.69;314.71;="02";
="0014012370";0;0,00;0;0,00;1;9,00;0;0,00;0;0,00;1;22,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;4,20;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001301";445167.69;4209883.39;445167.99;4209883.33;445168.02;4209882.94;445167.68;4209882.99;314.75;314.73;314.75;314.77;="00";
="0014012384";13;177,00;0;0,00;20;196,00;5;31,00;7;154,00;37;528,00;1;52,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;8,00;0;0,00;2;9,00;2;1,00;0;0,00;0;0,00;0;0,00;0;0,00;1;193,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;36;98,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001257";;;;;;;;;;;;;="05";
="0013006961";7;80,60;0;0,00;31;266,00;1;12,50;30;1796,00;50;2452,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;7,90;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;1,40;3;656,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;60;214,40;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000666";445167.43;4209873.83;445169.2;4209873.3;445168.76;4209871.21;445166.92;4209871.56;0;0;0;0;="07";
="0013006971";1;8,90;0;0,00;7;66,10;0;0,00;9;1307,00;21;254,70;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;15,90;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;5,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;83;2990,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="000670";445166.41;4209851.8;445166.78;4209851.72;445166.46;4209850.12;445164;4209850.67;313.03;313.06;312.98;313.04;="02";
="0014012398";0;0,00;0;0,00;3;21,90;4;26,20;12;190,00;25;675,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;5,50;4;21,50;17;100,90;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;50;190,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;="001292";445170.46;4209884.05;445171.55;4209883.86;445170.55;4209882.46;445170.16;4209882.44;315.17;315.22;315.22;315.16;="00";
